Id,Year,Post,SDG_0,SDG_1,SDG_2,SDG_3,SDG_4,SDG_5,SDG_6,SDG_7,SDG_8,SDG_9,SDG_10,SDG_11,SDG_12,SDG_13,SDG_14,SDG_15,SDG_16
AND_75_2020,2020,Head of Government,0.0021300287917256355,0.0034373269882053137,0.0020426088012754917,0.0034654741175472736,0.0011662309989333153,0.005145377945154905,0.0017526856390759349,0.0013182860566303134,0.0012817871756851673,0.001026203972287476,0.0015511083183810115,0.0015182947972789407,0.0024042970035225153,0.0015055041294544935,0.0016796129057183862,0.0031571078579872847,0.9654179215431213
BHR_75_2020,2020,King,0.0031280582770705223,0.008301903493702412,0.0034045446664094925,0.007010053843259811,0.0033373560290783644,0.02352238819003105,0.003389819758012891,0.002785920165479183,0.0035836698953062296,0.001483630738221109,0.004079584032297134,0.0033559103030711412,0.004550054669380188,0.0026420620270073414,0.0031768090557307005,0.0060005043633282185,0.9162478446960449
MHL_68_2013,2013,President,0.006523247808218002,0.007614207454025745,0.01202494278550148,0.010718703269958496,0.0067350310273468494,0.011716485023498535,0.010230086743831635,0.017834672704339027,0.0022876665461808443,0.005722900852560997,0.0035917095374315977,0.007628406397998333,0.018276691436767578,0.21948684751987457,0.011585764586925507,0.014815842732787132,0.6332067847251892
CAN_68_2013,2013,Minister for Foreign Affairs,0.0012101773172616959,0.0007357964641414583,0.0005013226764276624,0.0006479626754298806,0.000547081814147532,0.0006577518652193248,0.0005541364662349224,0.00044094014447182417,0.00043513215496204793,0.000394343922380358,0.00043714692583307624,0.0005655885324813426,0.0007884588558226824,0.0005116587853990495,0.0005240372847765684,0.00063837826019153,0.9904100894927979
MAR_68_2013,2013,Minister for Foreign Affairs,0.005113963503390551,0.025550080463290215,0.013347892090678215,0.023112138733267784,0.023575380444526672,0.16427099704742432,0.010145196691155434,0.012477939948439598,0.013929992914199829,0.006532904226332903,0.010812568478286266,0.028431130573153496,0.015532054007053375,0.030656347051262856,0.011844092048704624,0.02544943243265152,0.5792178511619568
ESP_68_2013,2013,Head of Government,0.0009421876748092473,0.000798310327809304,0.0007912662113085389,0.0007118072244338691,0.0006503618787974119,0.0009639503550715744,0.0007754468242637813,0.0005565283936448395,0.0005257276352494955,0.0005661437171511352,0.0005032659973949194,0.0006807243917137384,0.0010627162409946322,0.0007276910473592579,0.0007348633953370154,0.0010800664313137531,0.9879289865493774
MRT_68_2013,2013,Minister for Foreign Affairs,0.0055673629976809025,0.009760459885001183,0.009820206090807915,0.010371705517172813,0.008730262517929077,0.05729842931032181,0.011078751645982265,0.005388793535530567,0.006083399057388306,0.006257979199290276,0.0038279821164906025,0.012946093454957008,0.010601893998682499,0.051410794258117676,0.009983612224459648,0.018530691042542458,0.7623415589332581
HTI_68_2013,2013,Prime Minister,0.004044086206704378,0.22175228595733643,0.009254815988242626,0.016889696940779686,0.01549733430147171,0.09849128127098083,0.0047811707481741905,0.010259034112095833,0.0290880985558033,0.003963116090744734,0.48420581221580505,0.012298056855797768,0.009610405191779137,0.009673085995018482,0.004942972678691149,0.01543350424617529,0.04981531947851181
CZE_68_2013,2013,Prime Minister,0.002661191625520587,0.0047028521075844765,0.002277785213664174,0.0019303217995911837,0.001316795707680285,0.0049464162439107895,0.0014791582943871617,0.0014529793988913298,0.0014363392256200314,0.001053792773745954,0.0021919759456068277,0.0011129622580483556,0.0023601509165018797,0.0011658951407298446,0.0013047639513388276,0.00281270663253963,0.9657939672470093
TTO_68_2013,2013,Prime Minister,0.0024242678191512823,0.5044649839401245,0.00623599486425519,0.021703824400901794,0.012892908416688442,0.16074898838996887,0.0036284448578953743,0.005828761961311102,0.014993219636380672,0.002167109167203307,0.22113360464572906,0.005839778576046228,0.007497812621295452,0.005401231348514557,0.004255771636962891,0.009004774503409863,0.01177850179374218
BWA_68_2013,2013,Minister for Foreign Affairs,0.003082981798797846,0.16704247891902924,0.011331806890666485,0.293209969997406,0.01901436597108841,0.26413604617118835,0.013083149679005146,0.011706694029271603,0.01984359510242939,0.005202363710850477,0.014454642310738564,0.032984375953674316,0.024037547409534454,0.04048754274845123,0.00890753697603941,0.043551068753004074,0.027923883870244026
GTM_68_2013,2013,President,0.004032647702842951,0.05763039365410805,0.8155562877655029,0.012140851467847824,0.007797833997756243,0.021630851551890373,0.005617035552859306,0.0072317770682275295,0.006252982188016176,0.0020362050272524357,0.008259046822786331,0.005816662218421698,0.014575443230569363,0.00814494863152504,0.005834565497934818,0.007124783471226692,0.010317755863070488
MOZ_68_2013,2013,President,0.005762432236224413,0.020452989265322685,0.005706946365535259,0.009250285103917122,0.007454723585397005,0.08425687998533249,0.0036365583073347807,0.004987851716578007,0.011356818489730358,0.0034281264524906874,0.011234289966523647,0.006526363082230091,0.00958838127553463,0.00428645359352231,0.00462658517062664,0.013557345606386662,0.7938869595527649
SDN_68_2013,2013,Minister for Foreign Affairs,0.0016128061106428504,0.0025354339741170406,0.001918666996061802,0.001924972515553236,0.001292766653932631,0.004850178491324186,0.0016580941155552864,0.0012511827517300844,0.0011992949293926358,0.0008949564071372151,0.001314315595664084,0.0012557983864098787,0.0019515067106112838,0.001365517731755972,0.001563411788083613,0.0026587152387946844,0.970752477645874
QAT_68_2013,2013,Head of State,0.002139545977115631,0.004960437770932913,0.0026513799093663692,0.0029949694871902466,0.0021711071021854877,0.010785531252622604,0.002433852991089225,0.0019436056027188897,0.0020364217925816774,0.001421948429197073,0.002278185449540615,0.002073548035696149,0.003086404176428914,0.0019497142639011145,0.002262798836454749,0.004623290617018938,0.9501873254776001
ZAF_68_2013,2013,President,0.0055104149505496025,0.38662153482437134,0.010777579620480537,0.02424793876707554,0.01312501635402441,0.13731014728546143,0.005326415877789259,0.008994429372251034,0.03601115196943283,0.004896072670817375,0.038351405411958694,0.01576768234372139,0.03713865578174591,0.016623636707663536,0.009535832330584526,0.0274859257042408,0.2222762256860733
USA_68_2013,2013,President,0.002027030335739255,0.003298235824331641,0.001814019400626421,0.0016200467944145203,0.0012295632623136044,0.0036605445202440023,0.0013081051874905825,0.0012524728663265705,0.0011423019459471107,0.0009374524233862758,0.0016742604784667492,0.0009497614810243249,0.0023944759741425514,0.0012734903721138835,0.0012170547852292657,0.0023441207595169544,0.9718571305274963
STP_68_2013,2013,UN Representative,0.0009341645636595786,0.0009502610191702843,0.0007400336908176541,0.0007445025839842856,0.0005454811616800725,0.0009940470336005092,0.0007023721700534225,0.0005033985362388194,0.0005534578231163323,0.0004719656426459551,0.0005308818654157221,0.0006738707306794822,0.0009558344027027488,0.000616985373198986,0.0006905362824909389,0.0009541868348605931,0.988438069820404
ROU_68_2013,2013,Minister for Foreign Affairs,0.0011427380377426744,0.0008674680721014738,0.0007170999888330698,0.0007572576287202537,0.0006608348921872675,0.0010588832665234804,0.0007326154736801982,0.0005212589749135077,0.0005624169134534895,0.0005314555019140244,0.00047335485578514636,0.0006597816827706993,0.0009611125569790602,0.0007081297226250172,0.0007077684858813882,0.0010324314935132861,0.9879055023193359
GRD_68_2013,2013,Minister for Foreign Affairs,0.0026386287063360214,0.015020963735878468,0.012984422035515308,0.01646651141345501,0.016351984813809395,0.044869210571050644,0.01641830988228321,0.028845276683568954,0.02387215383350849,0.007385182660073042,0.008224220015108585,0.019802166149020195,0.047511957585811615,0.6271597743034363,0.009582909755408764,0.02798687107861042,0.07487949728965759
MWI_68_2013,2013,President,0.0014204909093677998,0.8744992613792419,0.004665343556553125,0.009083169512450695,0.003938543144613504,0.030763091519474983,0.0024555413983762264,0.002533952472731471,0.00802492443472147,0.0015531573444604874,0.018362248316407204,0.005666176322847605,0.013582655228674412,0.005659372080117464,0.002116152783855796,0.006462068762630224,0.009213767014443874
BEN_68_2013,2013,Minister for Foreign Affairs,0.001462270854972303,0.03611566126346588,0.00941807683557272,0.011768060736358166,0.010385644622147083,0.7359462976455688,0.011765553615987301,0.008102383464574814,0.03032568097114563,0.005225600209087133,0.015260334126651287,0.016547631472349167,0.0137112932279706,0.01487217377871275,0.008256789296865463,0.04930276796221733,0.02153381146490574
LCA_68_2013,2013,Minister for Foreign Affairs,0.001085554831661284,0.0011944388970732689,0.0009333085617981851,0.0009445127798244357,0.0006618423503823578,0.0016116217011585832,0.0009480091976001859,0.0007762669702060521,0.0006545266369357705,0.0005783351371064782,0.0006728096632286906,0.0007630650070495903,0.001097796019166708,0.00077070138650015,0.0008116396493278444,0.0012077719438821077,0.9852877855300903
