Id,Year,Post,SDG_1,SDG_2,SDG_3,SDG_4,SDG_5,SDG_6,SDG_7,SDG_8,SDG_9,SDG_10,SDG_11,SDG_12,SDG_13,SDG_14,SDG_15,SDG_16
BTN_64_2009,2009,Minister for Foreign Affairs,0.920687735080719,0.007838651537895203,0.0007910885033197701,0.0007716936524957418,0.0004895639722235501,0.0007563232793472707,0.0005186049384064972,0.002712610410526395,0.0009974939748644829,0.04546980559825897,0.0021939740981906652,0.0018226216780021787,0.003595935646444559,0.0007480071508325636,0.000341012142598629,0.010264863260090351
NOR_64_2009,2009,Minister for Foreign Affairs,0.00840334314852953,0.0031287544406950474,0.0021214736625552177,0.001061946270056069,0.0008630446391180158,0.0018410213524475694,0.0025214513298124075,0.000522599380929023,0.002021891064941883,0.0012940195156261325,0.004797489382326603,0.00393004110082984,0.9298385381698608,0.002754006301984191,0.022519342601299286,0.01238112710416317
TUN_64_2009,2009,Minister for Foreign Affairs,9.956708527170122e-05,4.826123040402308e-05,5.270703695714474e-05,9.702604438643903e-05,0.00023899530060589314,4.207665188005194e-05,5.2278170187491924e-05,3.762070264201611e-05,4.4646771129919216e-05,0.0003430329088587314,6.102763654780574e-05,3.657227716757916e-05,5.105069067212753e-05,0.0001101202578865923,5.000377495889552e-05,0.9986351132392883
NRU_64_2009,2009,President,0.5687168836593628,0.010425432585179806,0.0014202132588252425,0.0021130626555532217,0.0023312976118177176,0.0023546493612229824,0.003373006358742714,0.028740553185343742,0.006097180303186178,0.2433948665857315,0.006266179494559765,0.008219764567911625,0.0781765952706337,0.0035000238567590714,0.0013026049127802253,0.033567674458026886
EST_64_2009,2009,President,0.0020615372341126204,0.0013081934303045273,0.0010642670094966888,0.0025531325954943895,0.002266783034428954,0.0016399410087615252,0.42427366971969604,0.0018340807873755693,0.004287560470402241,0.0013375881826505065,0.002729264087975025,0.020895661786198616,0.5155175924301147,0.002148240804672241,0.006581906694918871,0.009500646963715553
MDG_64_2009,2009,President,0.0051727681420743465,0.0005143976886756718,0.000417753733927384,0.000985794933512807,0.0024420632980763912,0.00021667931287083775,0.0004368597874417901,0.0005685710930265486,0.0004957318888045847,0.03977883234620094,0.0005366574041545391,0.00023181962023954839,0.0005778931081295013,0.000736340181902051,0.00036893069045618176,0.9465188980102539
DZA_64_2009,2009,President,0.0007904161466285586,0.00021985347848385572,0.00011231940879952163,0.00032754760468378663,0.000508307246491313,0.0002150382788386196,0.0005324952071532607,0.00031550723360851407,0.00024684210075065494,0.004801526665687561,0.00028398752328939736,0.0002439344098092988,0.0014346190728247166,0.00036740710493177176,0.00015564542263746262,0.9894445538520813
PRK_64_2009,2009,Minister for Foreign Affairs,9.03866020962596e-05,7.580210512969643e-05,9.346769365947694e-05,0.00016330619109794497,0.00021639405167661607,5.308682011673227e-05,0.00010251134517602623,5.136153777129948e-05,0.00012527499347925186,0.0003624834062065929,8.94213662832044e-05,5.296858580550179e-05,0.00014861542149446905,0.0001961080270120874,8.395090117119253e-05,0.9980947375297546
LKA_64_2009,2009,Prime Minister,5.8767691371031106e-05,4.2359148210380226e-05,7.586798892589286e-05,7.769951480440795e-05,0.00011936528608202934,3.552528869477101e-05,4.421151606948115e-05,2.6677083951653913e-05,3.813605144387111e-05,0.00016116104961838573,3.8496418710565194e-05,3.9350896258838475e-05,4.434613583725877e-05,0.0001261923898709938,5.143113594385795e-05,0.9990203380584717
POL_64_2009,2009,President,0.0007722352747805417,0.00011408201680751517,0.00020406133262440562,0.0001384777860948816,0.0002531787904445082,0.00010764829494291916,7.375508721452206e-05,5.8177829487249255e-05,8.59956126078032e-05,0.001025718403980136,0.00010227426537312567,6.760186079191044e-05,0.00020332237181719393,0.0002730816777329892,9.458993736188859e-05,0.9964256882667542
PHL_64_2009,2009,Minister for Foreign Affairs,0.0052047171629965305,0.00031717109959572554,0.0002453506749588996,0.0003409957862459123,0.0005751174176111817,0.0001845628285082057,0.00037354143569245934,0.00031325360760092735,0.00023128402244765311,0.005770392250269651,0.00022083592193666846,0.0001927771227201447,0.0006363963475450873,0.000541304296348244,0.00013403869525063783,0.9847182631492615
GNB_64_2009,2009,Prime Minister,0.0003487103676889092,0.00011155236279591918,0.00011019082012353465,0.0002518281398806721,0.0003900628653354943,7.191990152932703e-05,0.00015597314632032067,9.662507363827899e-05,0.0001337589492322877,0.0015967979561537504,0.0001749989460222423,7.076188921928406e-05,0.0003576084563974291,0.0001985474955290556,0.00010335755359847099,0.9958273768424988
BGR_64_2009,2009,Minister for Foreign Affairs,9.93559806374833e-05,6.660833605565131e-05,9.264326217817143e-05,0.0001416777668055147,0.000274540827376768,8.512197382515296e-05,0.00015074358088895679,3.904864934156649e-05,0.00011374285531928763,0.00018558443116489798,0.00013949215644970536,9.519935701973736e-05,0.0006701854872517288,0.00023404315288644284,0.00015396805247291923,0.9974581599235535
GBR_64_2009,2009,Prime Minister,0.008909303694963455,0.002704343292862177,0.0009074446279555559,0.002245792653411627,0.003504286054521799,0.0019835010170936584,0.009601651690900326,0.0022150124423205853,0.0032027168199419975,0.004638065584003925,0.0035573611967265606,0.006726114545017481,0.8954120874404907,0.003893266897648573,0.005911314394325018,0.04458770155906677
PRT_64_2009,2009,Minister for Foreign Affairs,0.002085116459056735,0.004281159024685621,0.0008535888628102839,0.001168872113339603,0.0015541614266112447,0.00434877397492528,0.0027007381431758404,0.0007742656744085252,0.0025613505858927965,0.0010228980099782348,0.0019064752850681543,0.007068052887916565,0.5428482294082642,0.3768160045146942,0.010520546697080135,0.039489734917879105
BFA_64_2009,2009,President,0.0030129554215818644,0.0010902117937803268,0.0003156570310238749,0.0005353124579414725,0.0005142380250617862,0.0004832042322959751,0.0023412303999066353,0.0008124246378429234,0.0008178295684047043,0.0014054503990337253,0.0018731700256466866,0.0015271573793143034,0.9790142178535461,0.000697202340234071,0.001543884864076972,0.004015906248241663
CRI_64_2009,2009,President,0.00016175849305000156,7.118517532944679e-05,9.124045027419925e-05,0.00013827468501403928,0.0002513616345822811,6.596669118152931e-05,7.047631515888497e-05,4.46037229266949e-05,7.517771155107766e-05,0.0005433167098090053,9.85104197752662e-05,4.770098894368857e-05,9.790146577870473e-05,0.00018244984676130116,6.72888127155602e-05,0.9979928731918335
ECU_64_2009,2009,Minister for Foreign Affairs,0.00015123208868317306,5.444375710794702e-05,5.801872976007871e-05,0.00011365996033418924,0.00021557293075602502,6.925422349013388e-05,5.0925282266689464e-05,3.8362595660146326e-05,5.01385802635923e-05,0.0007039498304948211,7.390819519059733e-05,3.3517972042318434e-05,5.9977188357152045e-05,0.0001335573469987139,6.111506081651896e-05,0.9981324076652527
CHN_64_2009,2009,President,5.390867590904236e-05,4.074494063388556e-05,5.680976391886361e-05,5.832681927131489e-05,0.0001440853375243023,4.166601866018027e-05,3.424343958613463e-05,2.1376785298343748e-05,2.877128827094566e-05,0.00015125059871934354,3.8643698644591495e-05,2.484302422089968e-05,2.945004052889999e-05,0.00010560565715422854,4.710072244051844e-05,0.9991232752799988
BGD_64_2009,2009,Prime Minister,0.00030486800824292004,0.0001410197583027184,0.00014459749218076468,0.0002507041790522635,0.0012672953307628632,9.981542825698853e-05,0.00011296157754259184,8.763709774939343e-05,0.00012082172179361805,0.00106288050301373,0.0002126730978488922,7.393442501779646e-05,0.00010394813580205664,0.00021110763191245496,0.0001290477521251887,0.9956768155097961
CAF_64_2009,2009,Prime Minister,0.00014614665997214615,6.362992280628532e-05,6.710975139867514e-05,0.00013444555224850774,0.00021849822951480746,4.142041871091351e-05,6.551222031703219e-05,5.127779513713904e-05,5.9083457017550245e-05,0.0005954841617494822,6.787454185541719e-05,4.0135710150934756e-05,9.958782902685925e-05,0.00011832224845420569,5.198873259359971e-05,0.9981794357299805
MYS_64_2009,2009,Minister for Foreign Affairs,0.0013578167418017983,0.0022303112782537937,0.000919919169973582,0.0018247225088998675,0.001489932299591601,0.004214035347104073,0.059085872024297714,0.0007749496144242585,0.0015109833329916,0.0005944938748143613,0.007790752686560154,0.015718424692749977,0.663276731967926,0.003300124080851674,0.23171836137771606,0.004192601423710585
BRN_64_2009,2009,Minister for Foreign Affairs,0.015105309896171093,0.0006530570681206882,0.001970469020307064,0.008497154340147972,0.009298938326537609,0.0005525210872292519,0.0019424144411459565,0.0008263066993094981,0.0005227767978794873,0.01941109448671341,0.003019481897354126,0.0007018467294983566,0.0020537988748401403,0.001034553861245513,0.0007914476445876062,0.9336189031600952
SLB_64_2009,2009,Deputy Prime Minister,0.03935184329748154,0.0023809748236089945,0.0008848326979205012,0.002041430678218603,0.0006608384428545833,0.0013219977263361216,0.005694347433745861,0.00216676970012486,0.0023102357517927885,0.003991480451077223,0.004553049802780151,0.005594688467681408,0.9207792282104492,0.0014837029157206416,0.0023123747669160366,0.004472241271287203
ATG_64_2009,2009,Prime Minister,0.1074557900428772,0.007368536200374365,0.0029333641286939383,0.007560906931757927,0.004221819341182709,0.0052139367908239365,0.009783930145204067,0.06667248159646988,0.027135156095027924,0.21395742893218994,0.0183291994035244,0.02003369852900505,0.1461094468832016,0.014764123596251011,0.0036821921821683645,0.34477800130844116
TJK_64_2009,2009,President,6.561844202224165e-05,4.988199725630693e-05,5.8479923609411344e-05,0.00011801806249422953,0.00018240022473037243,3.839419150608592e-05,8.40420470922254e-05,5.619488001684658e-05,6.874164682812989e-05,0.00023349978437181562,4.7264318709494546e-05,6.584663060493767e-05,6.817482790211216e-05,0.00016392875113524497,6.232425948837772e-05,0.9986372590065002
