"id","Country","year","SDG Index Score","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal14","goal15","goal16","goal17","goal_mean_1_to_16"
"MNE","Montenegro",2022,72.9018370066208,98.9055,59.510875,76.1076428571429,89.43825,53.31675,65.2273333333333,79.92725,62.154,63.3327142857143,72.839,90.4646666666667,69.945,90.5405,55.4088,59.12825,69.6483636363636,83.4363333333333,72.2434309862013
"MNE","Montenegro",2023,73.0549073274764,98.986,59.510875,76.4615,89.43825,53.41075,65.2273333333333,79.92725,63.45625,63.0408571428571,72.839,90.4646666666667,69.945,90.5405,55.1512,59.06575,71.0319090909091,83.4363333333333,72.4060682021104
"MNG","Mongolia",2015,64.5880941152598,95.1385,43.9318571428571,63.1685,90.18,63.759,63.0188,39.46,75.4714285714286,28.8778571428571,83.287,52.72175,59.9762857142857,66.971,NA,72.0382,67.6067272727273,67.8026,64.3737937229437
"MNG","Mongolia",2016,64.4676743100649,93.22,46.4871428571429,64.0665,91.87525,63.4835,63.09,39.3655,74.1771428571429,28.3215714285714,82.1455,52.9705,59.618,65.619,NA,72.0382,67.0311818181818,67.9738,64.2339325974026
"MNG","Mongolia",2017,64.5306088068182,93.1045,45.6112857142857,64.0657857142857,94.0415,65.06925,63.9328,35.6995,75.8414285714286,28.5627142857143,82.1455,53.9435,58.9622857142857,61.387,NA,72.8906,66.8030909090909,70.429,64.1373827272727
"MNG","Mongolia",2018,64.3928187770563,94.133,46.0434285714286,64.6565714285714,92.9425,62.84525,63.043,36.31425,75.8021428571429,32.9048571428572,81.051,55.958,57.5891428571429,54.6426666666667,NA,72.8906,66.5060909090909,72.9626,63.82150002886
"MNG","Mongolia",2019,64.6088133387446,94.7725,45.7532857142857,64.9492142857143,91.27325,63.48975,64.5806,36.92325,75.4721428571429,36.115,81.051,54.76225,57.7742857142857,53.7506666666667,NA,73.9806,65.1418181818182,73.9514,63.9859742279942
"MNG","Mongolia",2020,65.9060553436147,94.888,44.8202857142857,66.2597857142857,91.08225,63.2345,66.0452,38.78275,75.3555714285714,38.1517142857143,81.051,56.93125,58.9478571428571,61.4266666666667,NA,73.9306,67.1934545454545,76.396,65.2067256998557
"MNG","Mongolia",2021,65.8914350784632,93.8315,44.4527142857143,67.1570714285714,90.7215,62.86875,66.078,41.201,75.6334285714286,41.2438571428571,81.051,54.6205,58.3161428571429,59.9033333333333,NA,73.9306,65.6363636363636,77.6172,65.1097174170274
"MNG","Mongolia",2022,66.5166631222944,94.815,43.5158571428571,66.8847857142857,91.25625,63.19975,66.354,42.42975,76.4995714285714,41.6301428571429,83.832,57.08025,59.9484285714286,60.3733333333333,NA,74.0536,63.4990909090909,78.8948,65.691453997114
"MNG","Mongolia",2023,66.3128094932518,95.794,43.5158571428571,66.5392857142857,91.25625,63.61325,66.3274,42.42975,77.1131428571429,43.1807142857143,83.832,57.08025,59.9618571428571,60.3733333333333,NA,74.0036,62.0160909090909,78.8948,65.8024520923521
"MOZ","Mozambique",2015,51.6853367647059,1.2665,48.268375,29.1728571428571,48.5226666666667,67.442,47.7488,34.8845,67.9915714285714,23.86,12.676,54.68525,97.8005714285714,97.449,68.0013333333333,64.9732,52.0543,61.8538,51.0498078125
"MOZ","Mozambique",2016,51.3420922268908,0,47.746125,29.8950714285714,47.48,64.0985,48.9348,34.40775,68.0152857142857,22.8415714285714,12.676,56.28725,97.7207142857143,97.4296666666667,69.2123333333333,64.8232,51.4689,59.7784,50.8148229910714
"MOZ","Mozambique",2017,51.3826170168067,0.6455,48.898125,31.2085,46.5996666666667,61.0595,49.8936,33.95325,68.017,21.9051428571429,12.676,56.603,97.7425714285714,97.799,68.7178333333333,64.6732,50.6906,62.422,50.6926555803571
"MOZ","Mozambique",2018,52.1287637955182,1.744,51.276125,32.7345,49.1006666666667,63.22675,50.9902,35.91975,67.9905714285714,20.6932857142857,12.676,57.18225,97.6082857142857,97.481,70.9605,64.5232,50.4115,61.6704,51.5324115327381
"MOZ","Mozambique",2019,53.184899859944,2.345,52.09025,34.0225,51.0983333333333,65.23675,51.9216,35.586,67.8121428571429,21.642,17.6055,57.34325,97.4815714285714,97.371,71.9295,63.1962,50.5781,66.8836,52.3287311011905
"MOZ","Mozambique",2020,53.5985239495798,2.648,52.0835,33.8677142857143,54.4103333333333,67.80975,53.1202,36.27475,67.5024285714286,22.009,17.6055,59.53375,97.7307142857143,97.8416666666667,71.9505,63.0462,49.7943,63.9466,52.9517691964286
"MOZ","Mozambique",2021,54.0527458683473,2.837,52.046125,35.4671428571429,54.4103333333333,68.56025,53.959,36.37325,68.3314285714286,22.7558571428571,17.6055,59.69425,97.7401428571429,97.9266666666667,71.9598333333333,62.8962,49.2573,67.0764,53.238767485119
"MOZ","Mozambique",2022,54.207093767507,3.0335,51.800625,35.9697142857143,57.5766666666667,68.29425,54.8056,36.20375,68.9284285714286,23.4498571428571,17.6055,59.11175,97.7682857142857,97.895,71.9621666666667,63.3474,46.2723,67.4958,53.3765496279762
"MOZ","Mozambique",2023,54.3493010504202,3.463,51.800625,37.0602142857143,57.5766666666667,68.72525,54.8008,36.20375,69.0032857142857,23.6948571428571,17.6055,59.11175,97.7502857142857,97.895,72.0368333333333,63.0474,46.6671,67.4958,53.5276448660714
"MRT","Mauritania",2015,54.8490128214922,71.8655,43.06625,48.3753571428571,34.3526666666667,29.35625,54.5204,33.2745,49.9064285714286,15.6185714285714,81.848,45.7693333333333,92.9375714285714,97.065,71.1211666666667,59.2992,49.3842727272727,54.67275,54.8600292478355
"MRT","Mauritania",2016,54.8793890565317,72.7365,42.314125,49.6889285714286,29.8046666666667,30.10525,55.639,35.353,49.831,13.0291428571429,81.848,49.5953333333333,92.8152857142857,97.4633333333333,71.4591666666667,59.2992,49.1381818181818,52.8295,55.0075071225649
"MRT","Mauritania",2017,55.396095995671,72.9215,43.918875,50.8458571428571,35.269,30.836,55.9744,34.84675,49.4844285714286,12.5338571428571,81.848,49.114,92.5521428571429,97.072,72.2351666666667,59.2992,48.7924545454545,54.19,55.4714769954004
"MRT","Mauritania",2018,56.6790048510313,73.645,47.5295,51.213,38.3646666666667,31.5475,56.6896,35.151,49.3904285714286,21.232,81.848,51.816,92.6962857142857,96.906,72.1338333333333,59.2492,48.1798181818182,55.95125,56.7244895292208
"MRT","Mauritania",2019,56.9376858798065,73.819,46.64875,50.9685,37.4353333333333,29.5935,57.1146,36.0975,51.0254285714286,23.1604285714286,83.067,53.606,92.6574285714286,96.882,71.5255,59.2476,48.7240909090909,56.368,56.9732912472944
"MRT","Mauritania",2020,57.2029232874968,73.188,49.45,50.0285714285714,37.4353333333333,30.20325,59.5174,36.02725,49.5138571428571,24.0151428571429,83.067,53.29,92.7175714285714,96.6236666666667,71.5816666666667,59.2476,49.2956363636364,57.24775,57.2001216179654
"MRT","Mauritania",2021,57.9229908008658,73.7855,50.779375,53.4460714285714,40.7566666666667,30.3845,60.4804,35.83725,49.4221428571429,25.4054285714286,83.067,52.3956666666667,92.557,95.9616666666667,71.5886666666667,59.2476,49.7029090909091,59.873,57.8011152259199
"MRT","Mauritania",2022,57.8111871021136,74.1525,44.783,55.6942142857143,40.7566666666667,30.15925,61.551,36.09575,49.7258571428571,25.8261428571429,83.067,54.516,91.4504285714286,95.975,71.5816666666667,59.334,48.3954545454545,59.72625,57.6914956709957
"MRT","Mauritania",2023,58.1691282149223,77.103,44.783,54.9766428571429,40.7566666666667,31.776,61.576,36.09575,49.8974285714286,24.5014285714286,83.067,54.516,91.6302857142857,95.975,71.766,59.284,51.4447272727273,59.72625,58.071808103355
"MUS","Mauritius",2015,68.3314027472528,97.338,63.6093333333334,77.3831538461539,91.44825,45.33625,70.8865,72.24125,73.9918,42.1391428571429,58.382,94.887,76.3006666666667,91.86,51.7388333333333,35.4353333333333,68.7813333333333,49.875,69.484927918956
"MUS","Mauritius",2016,68.8083492566257,97.553,63.4793333333333,76.7249230769231,91.1885,45.3095,70.8165,71.699,74.4642,45.0967142857143,58.382,94.274,75.8156666666667,91.6025,51.7311666666667,35.4353333333333,68.588,57.5816,69.5100210851648
"MUS","Mauritius",2017,69.6629984881132,97.7595,68.129,77.7153846153846,89.56975,45.6625,70.9355,71.163,76.1704,49.3464285714286,65.339,94.4665,75.3666666666667,91.2375,50.6833333333333,35.4353333333333,67.8717777777778,57.4194,70.4282233936203
"MUS","Mauritius",2018,69.7779610931552,97.868,68.0805,78.2873846153846,89.891,46.192,71.1465,71.268,76.4224,52.6971428571429,65.339,94.411,74.9646666666667,91.3925,47.8383333333333,35.4353333333333,67.3427777777778,57.6488,70.5360336614774
"MUS","Mauritius",2019,70.2917993320405,97.9725,71.8608333333333,78.8313076923077,91.738,46.77875,71.1185,71.41875,74.8284,56.2427142857143,65.339,94.541,74.5626666666667,91.275,48.0895,36.5463333333333,65.9333333333333,57.884,71.067286790293
"MUS","Mauritius",2020,70.820608715794,97.239,71.7018333333333,76.8143076923077,95.899,51.15675,71.0095,71.859,73.381,58.4208571428571,65.339,95.1055,74.5626666666667,92.6625,48.3275,36.5463333333333,64.595,59.3306,71.5387342605311
"MUS","Mauritius",2021,70.159447985348,97.4145,72.3813333333333,76.8111538461539,83.3415,51.17625,71.04,71.70175,75.193,59.4574285714286,65.339,94.9815,74.5626666666667,92.125,48.547,36.5463333333333,64.559,57.5332,70.9485884844322
"MUS","Mauritius",2022,70.4046868203692,97.6,72.1955,77.7563076923077,83.3415,50.90525,71.04,72.34575,76.4392,59.8588571428571,65.339,94.4855,74.5626666666667,91.8225,48.547,36.5463333333333,64.0501111111111,60.0442,71.0522172466422
"MUS","Mauritius",2023,70.4476654277095,97.9305,72.1955,77.7885384615385,83.3415,51.2125,71.04,72.34575,78.1178,57.9108571428571,65.339,94.4855,74.4903333333333,91.8225,48.9228333333333,36.5463333333333,64.0766666666667,60.0442,71.0978820169414
"MWI","Malawi",2015,52.7866402665043,2.217,63.171875,40.6508571428571,52.0976666666667,55.161,52.8824,43.87625,62.3348571428571,20.994,24.867,53.64825,97.7371428571429,99,NA,63.2928,60.0885454545455,52.5666,52.8013096176046
"MWI","Malawi",2016,53.0640307224026,2.25,61.20075,40.8705714285714,51.8966666666667,55.2545,53.6384,43.4155,62.3068571428571,21.4078571428572,30.3995,55.001,97.7284285714286,99.0063333333333,NA,63.2928,59.7647272727273,51.5906,53.1622594372294
"MWI","Malawi",2017,53.8355946631494,1.952,63.294125,43.9243571428571,51.748,55.356,54.3952,42.8625,66.7065714285714,22.6855714285714,30.3995,55.0985,97.7925714285714,99.125,NA,63.2928,60.2958181818182,52.441,53.9285676406926
"MWI","Malawi",2018,53.4520738501082,1.464,62.344,44.7297857142857,51.4326666666667,55.2275,55.1652,41.799,66.7418571428571,17.28,30.3995,55.18075,97.5972857142857,99.075,NA,63.2928,60.9256363636364,52.5782,53.5103321067821
"MWI","Malawi",2019,55.4693484916125,0.7895,62.815875,47.2579285714286,51.9866666666667,56.339,55.9174,39.823,66.7841428571429,18.7645714285714,58.507,54.8445,97.6491428571428,99.0886666666667,NA,63.0464,60.9601818181818,52.9356,55.6382650577201
"MWI","Malawi",2020,54.9349165516775,0.2245,62.595625,47.9915714285714,37.8686666666667,59.25,56.6478,38.43175,66.639,20.6758571428572,58.507,55.77875,97.4547142857143,98.8866666666667,NA,63.0964,61.5643636363636,53.346,55.0408443217893
"MWI","Malawi",2021,55.442953023539,0.631,62.957375,50.9657142857143,36.5406666666667,59.3825,57.414,38.9025,67.5051428571429,22.0598571428571,58.507,55.93825,97.521,98.9983333333333,NA,63.0964,62.1359090909091,54.5316,55.5037098917749
"MWI","Malawi",2022,56.1597390219156,0.033,62.228875,49.9955,53.6013333333333,59.23225,58.1534,39.11875,67.8148571428572,22.0041428571429,58.507,54.487,97.5412857142857,99.0016666666667,NA,61.86,60.5283636363637,54.4484,56.2738282900433
"MWI","Malawi",2023,56.7534829670656,0,62.228875,49.9025,53.6013333333333,58.1625,58.168,39.11875,67.8851428571429,22.0495714285714,58.507,54.487,97.5637142857143,99.0016666666667,NA,61.86,61.1079090909091,54.4484,56.2429308441558
"MYS","Malaysia",2015,66.8257253034547,98.5685,52.48425,80.399,81.8816666666667,50.3435,73.817,67.65125,75.6095714285714,71.8695714285714,47.4385,69.4073333333333,72.2901428571429,77.2713333333333,64.2073333333333,31.4026,59.1517777777778,62.244,67.1120831349206
"MYS","Malaysia",2016,66.9141025210084,98.615,47.71675,80.2760714285714,83.2013333333333,51.008,74.452,68.20125,75.4168571428571,73.684,47.4385,72.9703333333333,72.9987142857143,77.634,64.5656666666667,31.1526,57.7066666666667,60.502,67.3148589285714
"MYS","Malaysia",2017,67.4934021708683,98.6695,49.003375,81.1157857142857,84.589,51.56975,73.8654,68.61175,77.7874285714286,75.6585714285714,47.4385,73.725,71.8481428571429,77.234,64.8108333333333,31.0026,59.995,60.4632,67.9327898065476
"MYS","Malaysia",2018,67.3192913398693,98.7355,48.592875,79.8660714285714,84.9596666666667,51.9515,73.4542,68.355,78.6198571428571,75.5871428571428,46.735,73.0336666666667,71.2794285714286,76.104,64.452,30.8026,59.3654444444444,62.534,67.6183720486111
"MYS","Malaysia",2019,67.8190135620915,98.797,48.507875,79.9799285714286,83.0513333333333,54.36525,73.7948,68.60575,79.2658571428571,78.1995714285714,46.735,71.062,71.1321428571429,75.5016666666667,64.8935,31.5394,64.5425555555556,62.9496,68.1233519097222
"MYS","Malaysia",2020,68.2372617647059,98.741,49.9245,80.8138571428571,82.7053333333333,54.79275,74.7488,68.6465,78.5717142857143,79.1328571428571,46.735,74.047,71.5995714285714,76.622,64.9051666666667,31.3394,63.383,63.325,68.544278125
"MYS","Malaysia",2021,68.318531232493,98.747,49.559,82.462,81.1623333333333,55.54075,74.5952,68.1925,78.0267142857143,81.1745714285714,48.8605,73.934,71.3694285714286,76.781,64.8958333333333,31.1894,61.368,63.5568,68.6161394345238
"MYS","Malaysia",2022,68.6477695144725,98.8405,49.16375,82.3642857142857,81.2373333333333,55.696,74.5942,68.417,78.36,81.5928571428571,48.8605,73.4383333333333,71.335,76.3243333333333,64.8888333333333,39.5688,59.5185555555555,62.8118,69.012517609127
"MYS","Malaysia",2023,69.3159548552755,98.8935,49.16375,82.0652857142857,81.2373333333333,55.4385,74.5452,68.417,78.3841428571428,87.2772857142857,48.8605,73.4383333333333,77.3198571428571,76.3243333333333,64.8958333333333,39.2188,60.0797777777778,62.8118,69.7224645337302
"NAM","Namibia",2015,63.6854836134454,60.0995,45.5248571428571,42.1183571428572,73.176,84.16525,57.1818,45.1975,67.5872857142857,35.0975714285714,5.493,79.3103333333333,83.6226666666667,87.578,79.5835,87.2092,70.6334,79.075,62.7236388392857
"NAM","Namibia",2016,64.2682263305322,64.938,45.5354285714286,43.0815,75.89325,83.5345,57.5388,43.55225,66.2188571428571,41.8364285714286,5.493,79.8793333333333,83.0571666666667,87.1726666666667,79.6121666666667,87.2092,69.9491,78.0582,63.4063529761905
"NAM","Namibia",2017,64.960975070028,61.513,45.8997142857143,43.9787142857143,79.2715,84.166,57.9884,46.485,70.4625714285714,41.3291428571429,5.493,79.732,83.272,88.637,79.9033333333333,87.2092,69.4148,79.5812,64.0472110119048
"NAM","Namibia",2018,65.2870900560224,60.605,46.178,46.2996428571428,82.0935,84.8455,58.4942,44.54825,71.4585714285714,44.111,5.493,79.2406666666667,84.2301666666667,89.1486666666667,79.0486666666667,87.2092,68.5209,78.3556,64.4703081845238
"NAM","Namibia",2019,65.6599205882353,59.731,47.2288571428571,46.4948571428571,83.1475,87.35875,58.71,44.44,69.675,44.7312857142857,5.493,79.6716666666667,84.3808333333333,89.1433333333333,79.4071666666667,85.885,69.6698,81.0506,64.698003125
"NAM","Namibia",2020,65.7422324929972,54.3045,46.3928571428572,49.0652142857143,85.0575,85.45125,59.6444,49.18825,67.9672857142857,46.8774285714286,5.493,80.0613333333333,85.5198333333333,91.0633333333333,79.3791666666667,85.835,68.9144,77.4032,65.0134220238095
"NAM","Namibia",2021,66.2151462184874,58.808,46.1271428571429,51.2644285714286,88.46475,86.6295,59.7658,47.39975,65.4862857142857,48.5454285714286,5.493,80.0376666666667,85.1955,90.3316666666667,79.3626666666667,85.835,68.1409,78.77,65.4304678571429
"NAM","Namibia",2022,66.5365655462185,63.494,46.289,52.5100714285714,87.8175,85.94125,59.9088,45.49725,66.2944285714286,49.0107142857143,5.493,79.0876666666667,85.2873333333333,90.2233333333333,79.3626666666667,90.1098,67.5822,77.2126,65.8693133928571
"NAM","Namibia",2023,66.5402668067227,64.271,46.289,52.6861428571428,87.8175,86.108,59.9374,45.49725,66.62,49.4391428571429,5.493,79.0876666666667,84.9333333333334,90.2233333333333,79.4771666666667,90.1098,65.9822,77.2126,65.8732459821429
"NER","Niger",2015,45.71825879329,7.09,47.335,34.0710714285714,6.1105,30.356,42.399,9.68975,69.9225714285714,9.94728571428571,75.485,31.72175,97.1715,99.4466666666667,NA,65.393,47.0065454545455,58.3465,44.876376046176
"NER","Niger",2016,46.2971725919913,8.991,50.016,34.3292142857143,6.79425,29.284,42.5884,14.1995,69.9334285714286,11.1561428571429,75.485,33.19975,97.156,99.5166666666667,NA,65.343,46.9809090909091,55.7815,45.6648840981241
"NER","Niger",2017,47.7970692099567,10.662,50.2125,36.2999285714286,8.52325,33.7065,42.6464,10.5645,71.0901428571429,12.2888571428571,75.485,35.63825,97.0636666666667,99.4896666666667,NA,76.6654,47.0765454545455,57.3405,47.1608404906205
"NER","Niger",2018,47.0687748714827,11.4965,47.139125,36.8554285714286,3.20075,33.904,43.0574,13.97775,71.081,11.3131428571429,63.1655,38.85075,97.055,99.4753333333333,NA,76.6654,47.1608181818182,58.7025,46.2931931962482
"NER","Niger",2019,47.7438381358225,11.7305,50.0305,37.3419285714286,4.41625,34.5445,43.3896,11.04,71.6015714285714,12.9708571428571,63.1655,40.26725,97.1148333333333,99.4683333333333,NA,78.2774,49.1516363636364,59.39075,46.9673773448773
"NER","Niger",2020,47.2630715638528,12.36,47.6485,36.8230714285714,4.41625,32.553,43.6526,9.66375,70.1117142857143,13.1455714285714,63.1655,37.563,97.1601666666667,99.4846666666667,NA,78.2274,50.0574545454545,60.1765,46.4021763347763
"NER","Niger",2021,48.4991647321429,12.106,47.38,37.7325714285714,3.8285,37.19275,43.8702,10.57125,69.6848571428571,14.0968571428571,73.1345,38.4525,97.1838333333333,99.4346666666667,NA,78.1774,50.186,62.95475,47.535459047619
"NER","Niger",2022,48.5032204613095,13.037,48.095875,35.2722857142857,5.185,37.183,44.274,11.37625,69.8484285714286,15.3485714285714,73.1345,35.03575,97.2308333333333,99.4413333333333,NA,78.4322,49.666,63.4905,47.5040684920635
"NER","Niger",2023,49.8566326614888,16.662,48.095875,35.4517142857143,4.95225,39.68075,44.2798,11.37625,69.8884285714286,15.5155714285714,73.1345,35.03575,97.3251666666667,99.4413333333333,NA,78.3822,48.1338181818182,63.4905,47.8236938311688
"NGA","Nigeria",2015,53.6507021987816,41.7905,59.37575,22.9375384615385,39.595,37.24125,54.9396,25.24725,66.0075714285714,29.5574285714286,70.3565,24.2565,95.4461428571428,97.7506666666667,60.7011666666667,78.9158,38.7302727272727,69.213,52.6780585862055
"NGA","Nigeria",2016,53.7639249206676,42.6665,54.748875,24.5621538461538,39.595,35.5425,55.8302,27.86475,65.799,29.0837142857143,70.3565,26.43325,95.3735714285714,97.8096666666667,61.5643333333333,78.9158,38.6279090909091,69.213,52.7983577282093
"NGA","Nigeria",2017,53.6503435525259,41.995,53.80375,27.3009230769231,39.595,36.34925,56.5566,25.644,65.993,28.6668571428571,70.3565,26.704,95.2698571428571,97.8523333333333,62.496,78.8658,36.5416363636364,68.0653333333333,52.7494066912254
"NGA","Nigeria",2018,54.5143844150947,41.875,57.818125,27.7996923076923,37.0826666666667,36.634,57.161,28.1075,65.3715714285714,33.0768571428571,72.796,29.5,94.9794285714286,97.7436666666667,63.3238333333333,78.8658,36.3087272727273,68.3006666666667,53.6527417743715
"NGA","Nigeria",2019,54.3543807373999,40.4425,57.082625,28.6189230769231,37.0826666666667,33.5115,57.682,25.4505,66.3874285714286,36.5548571428571,72.796,30.48325,94.7562857142857,97.3393333333333,62.1365,74.2098,39.4826363636364,70.0076666666667,53.3760503668207
"NGA","Nigeria",2020,54.4920781919061,33.204,58.254875,31.7395384615385,37.0826666666667,34.16925,59.552,27.31675,65.5758571428571,40.5785714285714,72.796,28.50875,95.2662857142857,97.7843333333333,62.1271666666667,74.2098,36.8368181818182,71.3626666666667,53.4376664122336
"NGA","Nigeria",2021,54.5300575669429,29.6355,57.45175,30.5024615384615,37.0826666666667,36.004,60.4784,28.48025,66.3491428571429,41.0672857142857,72.796,28.40775,95.4927142857143,97.9156666666667,62.1201666666667,74.2098,36.4320909090909,72.5853333333333,53.4016028315435
"NGA","Nigeria",2022,54.6645340953164,30.126,57.33775,33.0047692307692,37.0826666666667,35.9545,61.2728,29.13275,66.3244285714286,42.5777142857143,72.796,26.107,95.5042857142857,97.959,62.1225,75.7134,34.0361818181818,72.2453333333333,53.5657341429404
"NGA","Nigeria",2023,54.5802201337878,30.723,57.33775,32.2444615384615,37.0826666666667,36.17475,61.2792,29.13275,66.5122857142857,39.9775714285714,72.796,26.107,95.4032857142857,97.959,62.2158333333333,75.7134,34.9594545454545,72.2453333333333,53.4761505588162
"NIC","Nicaragua",2015,62.9324195378151,68.3135,48.829125,74.8028571428571,73.40675,77.4965,66.429,56.8545,65.5725714285714,19.2622857142857,23.662,65.7955,88.2331428571429,96.5033333333333,61.7956666666667,69.6166,55.6918,57.586,63.2665707589286
"NIC","Nicaragua",2016,63.4044588235294,70.263,49.53825,74.9368571428571,73.40675,78.812,66.315,57.5765,65.991,24.1645714285714,23.662,66.1645,88.2095714285714,96.4133333333333,58.9371666666667,69.5166,55.7021,58.2666,63.725575
"NIC","Nicaragua",2017,64.4584774509804,70.918,49.81675,76.1887857142857,73.40675,81.2405,67.0152,58.09075,68.9574285714286,25.9901428571429,23.662,66.1025,87.9091428571429,96.562,63.2526666666667,69.3666,57.9845,59.3304,64.7789822916667
"NIC","Nicaragua",2018,64.3352856442577,68.3005,50.035875,75.2315,73.40675,81.02,66.9504,59.347,66.6827142857143,25.468,23.662,65.76175,88.803,97.059,64.7041666666667,69.2666,57.6258,60.3748,64.5828159970238
"NIC","Nicaragua",2019,63.9454903361345,66.9425,47.364,75.7838571428572,73.40675,80.21625,66.7942,59.4005,66.4924285714286,26.409,23.662,66.07175,88.799,97.2996666666667,61.9478333333333,67.3864,56.5954,62.5018,64.0357209821428
"NIC","Nicaragua",2020,64.2395803921569,66.235,46.99075,75.8495714285714,73.40675,81.545,66.4504,59.904,66.0255714285714,32.5272857142857,23.662,65.638,88.7775714285714,97.416,61.9641666666667,67.2864,55.836,62.5584,64.3446541666667
"NIC","Nicaragua",2021,64.5338203081233,69.577,47.66,75.3661428571429,73.40675,82.49675,66.12,60.17925,65.7448571428571,33.3112857142857,23.662,66.1335,88.4551428571429,97.032,61.9781666666667,67.1364,54.2473,64.5684,64.531659077381
"NIC","Nicaragua",2022,64.7338976890756,71.704,47.339125,77.2265714285714,73.40675,83.50725,66.1048,60.1115,66.3365714285714,35.5165714285714,23.662,65.88575,88.5505714285714,97.0103333333333,61.9361666666667,68.256,48.9339,64.9884,64.7179912946429
"NIC","Nicaragua",2023,64.6641709383753,73.6675,47.339125,77.1767142857143,73.40675,83.5755,66.1002,60.1115,66.53,32.0764285714286,23.662,65.88575,88.8855714285714,97.0103333333333,62.1998333333333,68.006,48.6693,64.9884,64.6439066220238
"NLD","Netherlands",2015,77.6549481151202,99.283,70.582125,94.7936923076923,99.4963333333333,81.9335,88.9324,69.904,81.146,92.7911428571429,94.014,95.99725,38.0995714285714,38.2165,53.0131666666667,68.0842,90.5446363636364,63.3026,78.5519698723152
"NLD","Netherlands",2016,77.8894648674855,99.29,70.34675,95.1165384615384,99.4846666666667,82.2775,90.1104,70.11025,81.9311428571429,92.6185714285714,93.7015,96.09025,38.639,39.9225,52.7018333333333,68.063,90.345,63.372,78.7968064217033
"NLD","Netherlands",2017,77.8994728237449,99.1175,70.715375,95.2316153846154,99.2426666666667,82.95125,88.6494,70.68525,82.4037142857143,93.1337142857143,92.029,96.152,38.1802857142857,41.168,52.7966666666667,68.449,90.188,63.1976,78.8183398752289
"NLD","Netherlands",2018,77.8591969266028,99.2825,70.3825,95.2749230769231,99.1283333333333,82.16825,86.9556,71.213,81.8851428571429,92.7887142857143,93.2175,95.96625,38.9312857142857,39.5425,51.5996666666667,69.108,90.4661818181818,65.696,78.6193967345155
"NLD","Netherlands",2019,77.8934773853597,99.215,70.3515,95.4557692307692,99.3606666666667,80.03425,88.1718,72.29825,82.4238571428571,93.1664285714286,87.918,96.462,39.673,40.055,54.7206666666667,68.9814,90.3237272727273,65.5778,78.6632072219447
"NLD","Netherlands",2020,79.0533350027424,99.364,70.316625,95.5139230769231,99.2453333333333,81.33375,89.1928,74.0085,82.4621428571429,93.4135714285714,94.0625,96.9265,39.0532857142857,47.643,54.737,68.9314,90.2023636363636,67.5,79.7754184404138
"NLD","Netherlands",2021,78.7311782325518,99.3895,70.278,95.2050769230769,99.1496666666667,81.70525,88.7952,73.84325,81.9711428571429,93.4684285714286,93.75,96.61675,38.6694285714286,44.3065,54.737,68.8814,90.7046363636364,66.9588,79.4669518720863
"NLD","Netherlands",2022,79.1990239740651,99.4255,70.23925,94.8333846153846,99.1496666666667,85.6255,88.656,74.356,82.437,93.5367142857143,93.75,96.70975,39.1208571428571,46.4615,54.7346666666667,68.7548,88.4448181818182,70.148,79.7647129724442
"NLD","Netherlands",2023,79.2055986200074,99.4265,70.23925,94.5919230769231,99.1496666666667,84.62025,88.3688,74.356,82.4584285714286,93.5367142857143,93.75,96.70975,39.336,46.4615,54.7346666666667,68.6048,90.1807272727273,69.9702,79.7828110337579
"NOR","Norway",2015,81.2438856981254,99.2455,66.147875,96.7778461538462,98.2116666666667,87.06,82.8868,98.644,82.6984285714286,89.7647142857143,98.125,97.73725,41.0971428571429,30.5336666666667,73.2701666666667,60.7054,91.05,87.1906,80.8722160542582
"NOR","Norway",2016,81.1688487732855,98.75,65.721625,97.0072307692308,97.8966666666667,87.172,83.2128,98.716,82.5332857142857,90.6271428571429,98.279,97.73725,40.8292857142857,29.9993333333333,72.4995,60.9458,90.7529090909091,87.1906,80.7924893216159
"NOR","Norway",2017,81.522113368984,99.024,65.4015,97.176,98.196,87.3145,82.8762,98.72875,82.4312857142857,91.7911428571429,100,97.73725,41.7255714285714,30.8096666666667,72.1473333333333,60.9558,91.3587272727273,88.2022,81.1046079545455
"NOR","Norway",2018,81.1959814318035,99.2095,59.805625,97.0202307692308,98.155,88.18925,82.1574,98.7035,82.048,91.1151428571429,99.859,97.64425,41.1062857142857,29.377,73.2095,61.6314,90.886,90.2146,80.6323177712912
"NOR","Norway",2019,81.6347300523006,99.16,63.48075,97.2304615384615,97.9473333333333,87.9225,82.3244,98.623,82.1098571428571,91.7751428571429,99.7185,97.73725,41.4662857142857,30.9526666666667,74.5935,61.611,90.9413636363636,90.1964,81.0996256805694
"NOR","Norway",2020,82.1952167469785,99.1015,63.3245,96.9704615384615,97.79,88.309,83.5992,98.8645,81.6992857142857,91.6967142857143,99.406,97.73725,43.2071428571429,37.7106666666667,74.6285,61.8464,91.1313636363636,90.2962,81.6889052936647
"NOR","Norway",2021,81.788822006425,99.1325,62.29325,97.2320769230769,97.9583333333333,89.12675,83.029,98.894,81.6855714285714,91.1567142857143,95.3435,97.73725,42.8062857142857,39.3516666666667,74.6051666666667,61.8464,90.8609090909091,87.3506,81.4412108818265
