id,year,post,sdg_0,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sub_region,inter_region,continent,max_sdg_mentioned,max_sdg_column,country_abb,ppp,sdg_index_score,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,no_sdg_related,reducing_ineq,acc_safe_cond,sust_growth,education,sust_partner,climate_action,reducing_ineq_eval,acc_safe_cond_eval,sust_growth_eval,education_eval,sust_partner_eval,climate_action_eval
BDI_77_2022,2022,President,0.160617870278656,0.227137841284275,0.1924131764099,0.08398448117077299,0.280461739748716,0.276086502708494,0.077791191870346,0.109813956078141,0.068972038570791,0.143252336420118,0.166230066679418,0.11666875798255201,0.18001486314460602,0.158759648911654,0.139075389597564,0.147081492468714,97.47162461280824,Sub-Saharan Africa,Eastern Africa,Africa,97.47162461280824,sdg_16,BDI,259.0250314,55.45052098,0,59.70714286,51.91107143,48.40775,57.22325,55.434,15.76125,66.12283333,13.343,61.4285,70.654,96.686,99.58266667,NA,81.7258,50.96557143,58.2555,0.160617870278656,0.585781084373593,0.27158962911926,97.68384898779915,0.55654824245721,0.296683621127158,0.444916530977932,40.37854762,41.035440476666665,43.477134920000005,52.8155,75.19850000000001,90.654233335
BLR_77_2022,2022,Minister of Foreign Affairs,0.071840116288512,0.055062508909031,0.050752668175846005,0.032113693305291,0.060257583390920993,0.08994782692752701,0.028112935251556,0.034015969140455,0.031310424674302,0.040486038778907996,0.073413626523688,0.05364610697142699,0.062587589491158,0.036187923979014,0.04367911897134,0.077505718218162,99.15908575057985,Eastern Europe,Eastern Europe,Europe,99.15908575057985,sdg_16,BLR,7994.648061,79.1282721,99.156,62.07375,83.69292857,93.645,77.26,88.1396,71.045,61.00185714,56.38757143,100,94.46925,68.90485714,82.57566667,NA,92.361,64.83427273,70.5056,0.071840116288512,0.17922880360856502,0.094242597697302,99.23088221403306,0.150205410318448,0.116233696462585,0.157372761168516,87.07658333333332,80.95917619000001,60.741233766666674,85.4525,77.95990238,87.46833333500001
HUN_77_2022,2022,President,0.10027118260040799,0.12958414154127199,0.11048131855204699,0.06700957310385999,0.16059874324127998,0.32956069335341404,0.065557542257010007,0.08214590488932999,0.052995263831688996,0.093428656691685,0.12215984752401701,0.10047493269666999,0.142797059379518,0.056808249792084,0.09776259539648799,0.125580374151468,98.1627881526947,Eastern Europe,Eastern Europe,Europe,98.1627881526947,sdg_16,HUN,18355.82781,80.38355189,98.888,65.1165,83.98238462,94.1235,65.8195,86.638,75.118,80.54842857,80.90828571,94.089,96.42675,68.01885714,83.97733333,NA,86.1332,69.16209091,57.187,0.10027118260040799,0.36222530761733596,0.2147130202502,98.30921207321808,0.490159436594694,0.243271992076188,0.28015121934004,86.03116666666666,81.91279487333334,76.87293506333333,79.9715,73.87753571333333,85.055266665
MDA_77_2022,2022,President,0.064190762350335,0.054583325982093,0.038983079139143,0.028185223345644002,0.053385226055979,0.079497083788737,0.024354318156838,0.030005790176801,0.028134437161497,0.040832531522028,0.066658959258347,0.051458156667649,0.065890786936506,0.025401113089174,0.038957808283157,0.064688816200941,99.24478530883788,Eastern Europe,Eastern Europe,Europe,99.24478530883788,sdg_16,MDA,5715.280221,79.47833884,98.534,59.13742857,75.30285714,99.14875,81.26575,72.1998,80.01775,69.95628571,41.27028571,99.7185,92.142,76.32871429,91.356,NA,88.2546,68.8543,78.1664,0.064190762350335,0.160225364379583,0.082545331679283,99.3137522775214,0.132882309844716,0.117348943604155,0.12904773757327198,85.796642856666665,75.84013571333334,60.02695714,90.20725,82.21237143,89.80529999999999
ZWE_77_2022,2022,President,0.768367340788245,2.459661848843097,9.223736822605131,0.597265688702464,2.977641299366951,1.611180230975151,0.9144550189375871,1.325583737343549,0.7173304911702869,0.735590513795614,1.2764659710228439,0.436979532241821,1.0820556432008739,7.858145236968994,1.29100801423192,1.419007778167724,65.30552506446838,Sub-Saharan Africa,Eastern Africa,Africa,65.30552506446838,sdg_16,ZWE,1676.821489,56.78229696,20.86,47.529125,44.70571429,67.186,72.864,50.1524,42.30125,65.60857143,37.336,23.981,74.17925,96.09542857,97.83866667,NA,76.6442,41.79054545,49.4446,0.768367340788245,12.959864642471072,2.8373044449836,66.75844606943429,4.588821530342102,1.519035175442695,10.568161029368639,30.790041666666667,45.71978809666667,48.245038959999995,70.025,73.23975952333333,87.241433335
BFA_77_2022,2022,President,0.1700313645415,0.17369749257341,0.12938511790707702,0.058516807621344,0.405249977484345,0.2850535325706,0.062485545640811,0.12432555668056,0.06385727319866401,0.108537892811,0.169269414618611,0.10764852631837099,0.125616881996393,0.124557630624622,0.11020328383892701,0.118416885379701,97.66315817832948,Sub-Saharan Africa,Western Africa,Africa,97.66315817832948,sdg_16,BFA,830.0439659,51.84934658,25.024,55.8175,49.68914286,15.31775,35.787,46.2798,5.18375,69.257,24.22157143,55.294,57.67125,96.06671429,98.95666667,NA,87.3238,49.3424,58.3572,0.1700313645415,0.472352025099098,0.245327909942715,97.83555334433915,0.6903035100549451,0.233265408314764,0.35317779984325004,45.378499999999995,33.717564286666665,47.60699047666666,25.552374999999998,70.69838809666666,93.140233335
CAF_77_2022,2022,President,0.140064791776239,0.136627617757767,0.12225130340084402,0.055550097022204994,0.132601836230605,0.21215858869254497,0.06973342387937,0.094041874399408,0.047687016194686,0.077513884752988,0.103863480035215,0.102094293106347,0.14449309092015,0.121921289246529,0.11119130067527201,0.12400771956890799,98.20420145988464,Sub-Saharan Africa,Middle Africa,Africa,98.20420145988464,sdg_16,CAF,427.0580962,42.48025238,4.4435,33.02085714,13.6665,16.80725,28.13325,40.9042,20.4665,64.90216667,7.439142857,38.7,47.0225,93.94657143,99.419,NA,89.659,43.8826,37.271,0.140064791776239,0.362742401193826,0.219325395300983,98.32940236083232,0.34476042492314996,0.246587384026497,0.357120309490709,25.388119046666663,25.0124,38.741303175666665,22.47025,59.413357143333336,94.539
BRN_77_2022,2022,Minister of Foreign Affairs,0.092937581939622,0.135571567807346,0.160451314877718,98.08244705200197,0.151722435839474,0.10132062016054899,0.179455569013953,0.048025624710135,0.100966379977762,0.054396287305280004,0.122089253272861,0.074056419543921,0.109052378684282,0.082238705363124,0.271350587718188,0.11027578730136099,0.12364361900836199,South-eastern Asia,South-eastern Asia,Asia,98.08244705200197,sdg_3,BRN,37152.47697,64.86582294,NA,48.177625,87.08516667,97.18825,61.678,66.6454,67.0805,66.23725,76.53257143,NA,99.6285,57.36371429,7.662333333,50.5434,56.9028,63.90383333,66.358,0.092937581939622,0.418112135957925,98.30992824572606,0.279006286291404,0.25304305600002297,0.183108798228203,0.463865080382673,48.177625,73.60368889,68.89121825333334,79.43312499999999,74.45007143,38.369511111
BHR_69_2014,2014,Minister for Foreign Affairs,0.117098784539848,0.5931123625487079,2.2489817813038817,0.20351600833237102,0.260684615932405,1.09608769416809,0.8186300285160539,1.048961281776428,0.692721270024776,0.193227757699787,0.31444088090211103,0.331643386743962,0.397533550858497,90.4133141040802,0.305293663404881,0.8255417458713049,0.13920970959588802,Western Asia,Western Asia,Asia,90.4133141040802,sdg_13,BHR,25464.7601,58.37418562,NA,60.141,85.48984615,93.69125,45.55625,57.1538,70.195,77.29133333,56.44871429,NA,54.86133333,54.31485714,21.703,52.5108,35.456,68.4146,42.385,0.117098784539848,3.156535024754701,2.071107318624853,1.025158737320451,1.356772310100495,0.729176937602459,91.54414951335639,60.141,70.94621538333332,67.38488253999999,69.62375,50.52039682333333,36.5566
KWT_69_2014,2014,Prime Minister,0.27441023848950796,0.9157293476164339,0.628200126811862,0.337583292275667,1.329950522631406,1.400664448738098,0.46229884028434703,0.567954685539007,0.241055898368358,0.353631633333861,0.620475644245743,0.38940587546676303,0.439038965851068,0.312942662276327,0.48432657495141,0.41206409223377694,90.83025455474854,Western Asia,Western Asia,Asia,90.83025455474854,sdg_16,KWT,43239.88266,58.34062668,NA,69.949875,84.97215385,85.09925,50.57225,46.6118,70.0805,66.50728571,57.44928571,NA,59.564,42.603,24.35066667,40.224,45.75733333,76.557,54.811,0.27441023848950796,2.164405118674039,1.367836818099021,91.42494208645076,2.730614971369504,0.828444841317831,1.209333329461514,69.949875,67.22148461666667,66.83785714,67.83574999999999,52.326,36.77733333333333
QAT_69_2014,2014,Head of State,0.06589643890038101,0.063465582206845,0.040527351666241,0.029250222723930998,0.061731244204565,0.086613994790241,0.027561053866519997,0.032051032758317,0.028013292467221,0.038443470839411,0.063153856899589,0.05252275150269199,0.057965400628745,0.024769740412011,0.042490509804338,0.056936399778351,99.22860860824584,Western Asia,Western Asia,Asia,99.22860860824584,sdg_16,QAT,93126.14946,59.68620079,NA,65.13725,86.628,86.02025,50.2895,52.9072,65.04225,63.18233333,74.02442857,NA,65.201,38.40183333,0,78.5568,49.75966667,77.2405,42.902,0.06589643890038101,0.167146790772675,0.08886230934876799,99.29506537155247,0.148345238994806,0.11048815213143699,0.12419664999470001,65.13725,68.19248333333333,71.48242063333333,68.154875,48.834944443333335,42.77215555666667
TTO_69_2014,2014,Prime Minister,0.24848610628396198,48.10367822647095,8.229789137840271,10.594189912080763,1.723815873265266,3.191990405321121,2.259915880858898,0.826847366988658,7.038431614637375,0.721503561362624,3.3397097140550613,1.442180853337049,0.9569264017045489,7.091940194368362,1.2161985971033569,2.539335936307907,0.47505316324532,Latin America and the Caribbean,Caribbean,Americas,48.10367822647095,sdg_1,TTO,20473.40403,63.41974671,98.5265,49.305375,77.85092308,72.639,65.028,70.015,53.911,71.006,34.95328571,NA,96.3445,62.83666667,42.008,51.26933333,47.934,60.79836364,60.29,0.24848610628396198,59.67317707836628,13.680953159928318,8.23498833924532,4.915806278586388,2.399107255041598,10.847474727779627,73.9159375,67.25897436000001,55.58588311666667,68.8335,73.15705555666666,47.070444443333336
